seq	pos	scatterplot	lineplot	barplot
NC_002737.2	97151	0.6164592890300037	-0.005805727750237435	-0.6261149860126699
NC_002737.2	100883	0.14099779068260615	0.02282412471755231	0.18329232499075981
NC_002737.2	101400	0.8062295832972202	-0.08902371674661956	0.1316900592392434
NC_002737.2	102431	0.9336271807925349	-0.4396500257519771	0.49466239336209944
NC_002737.2	103401	1.1141832936199592	-0.5847809503655034	-0.8662324838987076
NC_002737.2	103729	0.3096994194060052	-0.41545548066245924	-0.6471754562771908
NC_002737.2	104132	0.8304160492989219	-0.7649600322899485	0.6849453468965699
NC_002737.2	104373	0.8042654668504998	0.7044787331310217	0.26623033288829273
NC_002737.2	104800	0.5355728688910746	-0.030725942556859707	0.14529190272509349
NC_002737.2	105110	0.7129636553883228	0.013539180765411371	-0.814277620662953
NC_002737.2	106161	0.4698361092899059	-0.9944773940076491	0.19232368401698732
NC_002737.2	107416	0.39944113578039125	-0.19082912760766513	0.25875708261100683
NC_002737.2	107911	0.6285623522645205	-1.205730695837635	-0.23542020387124626
NC_002737.2	108767	0.8453584529960283	0.16509162164276678	-0.6023748877114227
NC_002737.2	109879	0.8637703617158587	-0.10878787483595632	0.916299669593199
NC_002737.2	110628	0.7770209614957735	-0.31116142892151577	0.3759660178023952
NC_002737.2	110942	0.4281098418996141	-0.14941013788686938	0.13067493367366556
NC_002737.2	111586	0.7053736871292957	0.6546075562978689	0.963755666147217
NC_002737.2	112133	-0.017932778544167638	0.028105645643713158	-0.18214435884564234
NC_002737.2	113034	0.6237522850176452	-0.5111101118210581	-0.5129844042278848
NC_002737.2	114031	0.9476226715805987	-0.7875911940022614	0.8794649542151409
NC_002737.2	114890	0.9474683871642089	-0.028157019936381054	0.3091184254641349
NC_002737.2	116530	0.6813290074506435	-0.6606585478566039	0.3206393875211248
NC_002737.2	119066	0.35927462372582253	-0.22377578874817294	0.5464819973276757
NC_002737.2	119616	0.6456078331921394	-0.4327781633667514	-0.1236388415800298
NC_002737.2	120671	0.9642034854975585	0.05932033971848861	0.6042324383033275
NC_002737.2	121394	1.1738457731516623	0.2857960558256234	0.235363334321121
NC_002737.2	122063	0.17717239207954705	0.13184309299385982	-0.22917644104148777
NC_002737.2	123602	0.8543697687082927	-0.15190387493616592	-0.08640914440527235
NC_002737.2	123762	0.1011407044440285	-0.7608079934672288	-1.2690641314897064
NC_002737.2	124163	1.234669572489398	-0.09146295021363184	0.20594225095803442
NC_002737.2	124328	0.2558688182616126	-0.6209004468577339	-0.4991105671224073
NC_002737.2	125222	0.5688150795700216	-0.6564773439434094	-0.027522423397596255
NC_002737.2	126081	0.3846216301760222	-0.5811724380649208	-0.05019694581478406
NC_002737.2	127836	-0.1631773145192178	-0.0059820275369086694	-0.7790001966943139
NC_002737.2	128814	0.7341658004048657	-0.5476771364664007	-0.009804964662683309
NC_002737.2	130119	0.8222209462974144	0.46355154071611476	0.054098342365715
NC_002737.2	130790	0.5105152902776762	-0.16447823207513496	0.3288288694148445
NC_002737.2	131440	0.28448427849473257	-0.41760039625884837	-0.4695804680031468
NC_002737.2	132242	0.6593970530604419	0.041243741109985306	-1.0535940340662493
NC_002737.2	132781	0.2959627647898262	0.6455095686749605	-0.2611194509499413
NC_002737.2	133837	0.3300842673970779	-0.7632070597143931	0.15119723241380634
NC_002737.2	134612	0.25385529400343027	-0.3996728316533753	-0.9447530500821428
NC_002737.2	136602	0.6671193321384985	-0.3919711012246662	0.586389635191262
NC_002737.2	137083	0.9304389622425469	0.6901218787082523	0.43840221316223926
NC_002737.2	137735	0.29060065127671525	0.8502332867455894	0.5386990455825704
NC_002737.2	138749	0.40718089632560683	-0.24756267148131653	-0.1361721279263521
NC_002737.2	139066	0.7597561976998783	-0.07820984053501785	-0.6742018377312665
NC_002737.2	141042	0.2407122016053902	-0.021947120180464186	-0.42612868304054474
NC_002737.2	142458	0.8935065488553094	-0.7039512318438351	-0.39797772439161017
NC_002737.2	143129	0.23085020932045736	0.9833733432095921	-0.5961206532722836
NC_002737.2	144511	0.19469266175459699	1.0943838071954948	0.7470276180551129
NC_002737.2	145402	0.3100679774136303	0.05679758960381687	0.18180644678873753
NC_002737.2	147132	0.6987128256689534	0.09255010837033972	0.48418746235195864
NC_002737.2	148502	0.9842158349708238	-0.5866420739936716	0.6379405309381028
NC_002737.2	149214	0.5910260090894166	-0.02294007459566632	-0.23572469373704721
NC_002737.2	150929	0.18257391548468532	0.23923403312038852	-1.2686019011086065
NC_002737.2	151419	0.30235534170707834	0.11022453343949838	0.36394024655528134
NC_002737.2	153158	0.6591337633759464	-0.020435087058335556	1.228325987111422
NC_002737.2	153836	0.768030845292049	-0.38901915654903546	-0.19571933798455735
NC_002737.2	154238	0.3732207977145462	-0.2132454270231608	-0.15112589005413382
NC_002737.2	154817	0.554665057565925	-0.5277678267969921	0.04677081689906533
NC_002737.2	155328	1.2214790667294784	0.4758799022979885	-0.27186013075999504
NC_002737.2	156951	0.49230961689368635	0.3434315130687622	-0.44757070336551136
NC_002737.2	159627	0.23084551769587464	-0.18423832271919155	0.6974580941469976
NC_002737.2	161367	0.9381251951048419	1.3701272198747693e-4	-0.31341983985735655
NC_002737.2	161716	0.78690329362168	-0.500331793300852	0.6701007244229414
NC_002737.2	162323	-0.1616710983923556	-1.2639269564789497	-0.20236168748920033
NC_002737.2	163076	0.37319433435142485	0.4963946781564814	1.1930360012921948
NC_002737.2	163944	1.3056188728509954	0.07443613156489082	-0.23003535211536152
NC_002737.2	164650	1.2456878193488734	0.15832998423640787	0.1451701709323899
NC_002737.2	166621	0.706392047244231	0.3388192014440506	-0.0023378993626107817
NC_002737.2	167965	0.5693825874125665	0.19266494940469378	0.16303859704954185
NC_002737.2	169649	0.2654927634501807	-0.20644077012036138	-0.32260356125832823
NC_002737.2	171392	0.7100906162761241	-0.6297954383717889	0.5725236901890511
NC_002737.2	174165	0.2992980627645423	-0.5261193850688496	0.2695895395332682
NC_002737.2	174807	0.5045118975455185	0.19381498208203804	0.1622584492503205
NC_002737.2	175326	1.005647359078224	-0.10733541295266238	-0.004093174854769776
NC_002737.2	175781	0.17561223282957428	-0.012662033589751116	0.10979014948013943
NC_002737.2	177337	0.60884484794254	0.31664957926708714	-0.09847125661558057
NC_002737.2	177860	0.17456778475893397	-0.31364623807120867	-0.23743778686615044
NC_002737.2	178062	0.9905217806647308	-0.14664045798423	0.9829282668359468
NC_002737.2	179338	0.4187777596941723	0.10266097930023181	0.011603459101195675
NC_002737.2	180726	0.4427504827141683	-0.1268620557110243	-0.20048339033208062
NC_002737.2	181822	0.5902593596676423	0.3820229431315763	0.2713096924412514
NC_002737.2	183464	-0.03501686321406605	-0.037724013112263574	0.12444493010546324
NC_002737.2	184413	0.4902203813620053	-0.05163641581425103	-0.3156045611246687
NC_002737.2	185774	0.6016664369886853	-0.6721551341674508	-0.9218046088891214
NC_002737.2	186302	0.11254853480598259	-0.17539139285167774	-0.9622185760508818
NC_002737.2	186845	1.1576311313344818	-0.0935577674965172	0.01793560420047288
NC_002737.2	187764	0.5663726851616284	0.12053393528623219	-0.029025725687586827
NC_002737.2	188279	0.9889258076070059	-0.03802494039378612	0.22949426114109261
NC_002737.2	190125	0.5467804315950698	0.2774112687930197	0.5269817799674897
NC_002737.2	190423	0.749791127911344	-0.6895062796697369	-0.0018987592734199283
NC_002737.2	191229	-0.15348130328927734	-0.7529126546891798	-0.4614754373282916
NC_002737.2	193034	0.4666857206537592	-0.7758134686372036	-0.839554550091368
NC_002737.2	194891	0.03652446212131055	0.42059537460033924	0.7699866308933369
NC_002737.2	196568	0.29217207422590086	1.1808865423510198	-0.043828336042375356
NC_002737.2	197564	0.2843149278182169	-0.986623313230544	-0.43394658714652723
NC_002737.2	198562	0.5214172827261715	-0.8874637955427421	-0.008993053801607913
NC_002737.2	199611	0.8875717164847399	-0.26606328373082544	0.05214620699406413
NC_002737.2	200358	0.20012135354486016	-0.06775981838802071	-0.9222788933108402
NC_002737.2	202057	0.8133865512641979	0.0749225196277933	-0.13321366600478546
NC_002737.2	203844	0.6272981719659962	0.011623245202694307	0.09389459074565824
NC_002737.2	204729	0.2547870637640696	-0.34681785367914714	0.5264825905225019
NC_002737.2	205285	0.4158425920078799	-0.7671181000026025	-1.2453355939298105
NC_002737.2	206727	0.2436800933044656	-0.5638669100714746	-0.3424833835720037
NC_002737.2	207413	0.3164760996146517	0.3720206432918377	-0.03700715435946839
NC_002737.2	208254	0.404650126168553	-0.597823325395763	0.24480085798188134
NC_002737.2	209881	0.3996634119983718	-0.09867545708420866	0.43209040221384176
NC_002737.2	211622	0.5827926659629636	-0.34243993322228916	-0.3687436201840877
NC_002737.2	212902	0.5371538623877521	0.3174439069391427	0.4180046409953604
NC_002737.2	213646	-0.17312270896636728	-0.3155121936506063	0.3384480682516807
NC_002737.2	214545	0.7538696165302627	-0.3442307726079138	0.1380914148054698
NC_002737.2	215338	0.5779001270520288	0.06454991344422972	0.043406089780061226
NC_002737.2	216264	0.6483668804563317	-0.3514944883289721	0.029244281776529785
NC_002737.2	216713	0.8869975141683077	0.0735674825903684	-1.1745792888614806
NC_002737.2	217691	0.3740114687406379	0.25341411595988445	0.4734990405898031
NC_002737.2	219059	0.3677326983989537	-0.23478915548674015	-0.5456034105657567
NC_002737.2	220049	0.5204771206820719	0.4170408201400184	0.022236455669610303
NC_002737.2	220892	0.32524886691007093	-0.31145324454937906	-0.3224640738099527
NC_002737.2	221711	0.5671453932168722	0.4329513881777555	0.22922955891763633
NC_002737.2	222637	0.565297522852097	-0.10139944227714165	-0.3063515110823054
NC_002737.2	223597	0.6203197480654737	-0.3547562161495401	-0.23178822381874886
NC_002737.2	224538	0.30824708685686125	0.493773364323718	-1.1261098531900153
NC_002737.2	225614	0.9318038113506313	-0.3092953750338382	-0.007257076923410819
NC_002737.2	226176	0.6359157826611994	0.07771747805318067	0.8510631680640828
NC_002737.2	227162	0.3215395071828387	-0.3580468998975739	-0.18285105135021654
NC_002737.2	228458	0.5725993990753235	0.516822939498479	0.7800218349746316
NC_002737.2	229130	0.5857783031728381	0.5332852157207036	-0.7405032357550099
NC_002737.2	229755	1.2816468318999918	0.5983213208507593	0.5214365303855202
NC_002737.2	231028	0.4255554677991796	-0.7519827189333468	-0.5951244068493826
NC_002737.2	231956	0.6993486993435146	-0.7916887198529442	0.2504817637975846
NC_002737.2	233062	0.28824720820398597	1.4725640555281905	0.6152782637485592
NC_002737.2	235674	0.5612504281410615	-0.8137016402664285	-0.5067379072214953
NC_002737.2	236295	0.9556713430735425	-1.5195191966153199	-0.2793941808971452
NC_002737.2	236786	0.6716878108859763	-0.23007328287110984	0.09745377723265648
NC_002737.2	239231	0.09582165734081655	-0.10911904544083624	0.14407735510718095
NC_002737.2	240589	0.8130379564061507	-0.8851106929528155	0.6248467480365707
NC_002737.2	240931	0.6163230418453267	0.3766709978717161	-0.8819655874597676
NC_002737.2	241813	0.8584374135101946	0.4261199016815792	-0.2784793412636267
NC_002737.2	243374	0.5121580125472466	0.1589151875257252	-0.9235708524179579
NC_002737.2	245470	0.07485894647052888	0.2593768282035611	0.1742813327559067
NC_002737.2	246375	0.45461836623054575	0.25508681192392135	0.4783728309640937
NC_002737.2	247282	0.1371631940230753	0.1164988841588208	0.6034246815481091
NC_002737.2	248458	0.3693523943609802	-0.31725262395930864	0.9246046363388479
NC_002737.2	249350	0.611518884019666	-0.3482328975778758	-0.27242257017227656
NC_002737.2	250707	1.0002482675845104	-0.7845723009126534	0.003994651988286238
NC_002737.2	251964	0.8520300011845889	-0.34489604725940154	0.2464409862076539
NC_002737.2	252430	0.49755621913012	-0.02848538122827439	0.5454411471760348
NC_002737.2	253841	-0.13522218046537315	-0.083692393031514975	0.8813289163754338
NC_002737.2	255174	0.4981399006462203	-0.28871958981649604	-0.3246501095498735
NC_002737.2	256574	0.5964589582515446	-0.09396905711676516	0.9801968327321952
NC_002737.2	258875	0.7429986860924445	0.4975650006903859	0.22174796778407535
NC_002737.2	260442	0.5444112571926111	0.4573204787568674	-0.19406352169913244
NC_002737.2	261368	1.082941708968464	0.3618437814266396	0.7571880865562768
NC_002737.2	262447	0.5839779651967718	0.39543127731012345	-0.22551164265254017
NC_002737.2	263363	0.0031046718351206426	-0.7013775558984834	-0.13219654320916574
NC_002737.2	265898	0.449334996723425	0.7763806493388401	0.3052834683057955
NC_002737.2	266022	0.7250062931183369	-0.31599742746427645	-0.4738376739774616
NC_002737.2	269226	0.46417214185811573	-0.30088987959960184	-0.07676267747851992
NC_002737.2	269427	0.1297921872397071	0.49097334589048736	0.33138219475448405
NC_002737.2	269506	0.5177492604405248	-0.312174685734195	-0.13790866375355143
NC_002737.2	269659	0.4196727960201019	0.17061224385508422	0.8658601354043544
NC_002737.2	270236	0.02977197024682615	-0.8818724656549572	0.011634215953775468
NC_002737.2	271980	0.2302853213381879	0.5385231567549882	-0.4945776123433133
NC_002737.2	272068	0.4269593142049495	0.6375442019968973	-0.7003732361336985
NC_002737.2	272670	0.478772310635738	0.07940496914578761	-0.012360257945304237
NC_002737.2	273788	-0.2446673586618343	-0.08045784533547311	-0.2851077023715236
NC_002737.2	274121	0.4287306174290147	0.1901347675279641	1.1250235654017855
NC_002737.2	274822	0.26656345519363256	-0.4415680365808542	0.12119548362276682
NC_002737.2	275412	0.3518763793942905	0.25507045932380934	-0.4527878398373751
NC_002737.2	275789	0.38190132007863187	1.1138689324692534	0.03728791296087184
NC_002737.2	276580	0.36172709301782324	-0.7660602942975012	0.18977421836431968
NC_002737.2	277940	-0.1400893119063934	-0.36655436360099747	0.2000607251802006
NC_002737.2	279138	0.44306885843999294	-0.0796275526632474	-0.39113640938773525
NC_002737.2	280183	1.4732810171212878	-0.6609020966680069	-0.9483735025514556
NC_002737.2	281357	0.3368177114583636	-0.5411675944286616	-0.1857138151176337
NC_002737.2	282671	0.937443660625646	0.6850052620620413	0.0040515643026838724
NC_002737.2	283364	-0.08202580038212781	0.3091889340309222	0.16006926794990892
NC_002737.2	284788	0.7923793319860126	-0.0832604106200762	0.7749709402110525
NC_002737.2	286236	0.4955524912308431	0.5801326985669895	0.018474542197374384
NC_002737.2	286965	0.6804827407282193	-0.7549474834975494	0.4338474811204256
NC_002737.2	288351	0.09275571705048014	0.24112980317064783	-0.13356003220729262
NC_002737.2	289149	0.7199181662010088	0.08913282964659497	0.20156044843090387
NC_002737.2	289856	0.14114231237557606	0.1088645542086364	0.11009111176607733
NC_002737.2	290799	0.015882643145649356	-0.08212576080079519	-0.6572399844254183
NC_002737.2	291566	0.8084025508198032	0.7365972584936469	-0.27797126356994295
NC_002737.2	292519	0.240285376814259	-1.0409818428801338	-0.2549136322924761
NC_002737.2	294027	0.8139257884166239	-0.5422089118064016	-0.43993793042280094
NC_002737.2	294736	1.19989340616604	-0.19316680513894546	-0.5082704986738894
NC_002737.2	295895	0.2595178512814267	-0.14784920219703432	0.7151039224125537
NC_002737.2	296798	0.6310871263185909	-0.3274794683588494	-0.1796716922389392
NC_002737.2	298171	0.6673849035661159	0.9032893346797687	-0.17356583592362498
NC_002737.2	301476	0.9936180234842887	0.25813758835187967	-0.2445971211579941
NC_002737.2	302321	0.7165769077349032	0.035614029505715857	0.9612945424436794
NC_002737.2	303689	0.2820152861379337	0.38712868370119197	-1.2826361180507977
NC_002737.2	304217	0.2451792973572572	-0.5991266623284298	0.6209718425785048
NC_002737.2	305903	0.8312518853789475	0.10110675133661975	-0.48224867188290726
NC_002737.2	306458	0.6918421647788926	0.3984675082200523	0.18613959361892732
NC_002737.2	308004	0.5433696111283897	-0.186972591354053	-0.9242618150844529
NC_002737.2	308364	-0.042889603162255985	-0.14023466444805283	0.31996945960909834
NC_002737.2	308535	0.3067106198665719	0.41382053148223485	0.3863118465051695
NC_002737.2	309641	1.0796464796980252	0.14027748859499575	0.7393330347118956
NC_002737.2	310676	1.0603897825561452	-1.3091694269413374	-0.5749511743067616
NC_002737.2	311215	0.8192262270722719	-0.3887844382726006	0.22125016905094005
NC_002737.2	311919	0.1664186973496385	0.07908371077576769	-0.5978428200707468
NC_002737.2	312339	0.21526544935419117	0.3635208660638306	0.4279579675999544
NC_002737.2	313311	0.8581188361847811	0.22324577687845568	-0.06981993723619291
NC_002737.2	314294	-0.25181520979453154	-0.6264101111558599	-0.46408246433638606
NC_002737.2	314794	1.0540309483403	0.3966784159865987	0.179499641051157
NC_002737.2	315252	0.3491076528012991	-0.4825570820787207	0.3856642495842666
NC_002737.2	315995	1.0128364421278637	-0.1356747772133715	-0.580586977055524
NC_002737.2	316696	0.6038271703674737	1.1680229850929178	-0.7518653192750642
NC_002737.2	317244	0.9571600185219924	-0.14830927418029727	-0.03968024912580199
NC_002737.2	318089	0.5307779420011842	0.4189778249768277	0.951208486291519
NC_002737.2	318349	0.5292388889448878	0.29171172874401274	-0.2730593896885706
NC_002737.2	319075	0.5675485450200003	0.7578922264550019	0.22705541144264757
NC_002737.2	319949	0.32524812500205214	-0.15064104941029433	-0.3144477617682322
NC_002737.2	320604	0.6232283390922164	0.5448687811439511	-0.14345874953060517
NC_002737.2	321817	0.9415571724236904	-0.39486495490964957	7.659181656670918e-4
NC_002737.2	322410	0.6462659188104851	0.37228524829299603	0.12167056295157139
NC_002737.2	323877	0.38354940048560593	-0.27443210587483013	-0.4819753445943469
NC_002737.2	324746	0.6064230586156507	0.4927324210772024	0.1692714308652498
NC_002737.2	325812	0.49853313109973324	0.5172441893168391	-0.45174321361738884
NC_002737.2	326541	0.43066592656108293	-0.5806211488230278	0.39975300945607706
NC_002737.2	327623	0.38816438932825814	-0.3583981634059471	0.7183640029288889
NC_002737.2	328636	0.6161131521788676	0.012551888301169344	0.3849184689792306
NC_002737.2	329558	0.15701739543631243	-0.07768691469183397	-0.029829535623722613
NC_002737.2	330366	0.2547519977529551	-0.1953162212609266	-0.07075247417652611
NC_002737.2	332057	0.5007808039331888	-0.10012916493081431	0.4541532259080298
NC_002737.2	333779	0.4052660694503753	-0.32401818034673724	-0.28806098742360636
NC_002737.2	334576	0.6467531920723564	-0.01213477962137868	-0.6768131773373537
NC_002737.2	335390	0.43533288612305815	0.12541195319624654	0.6148828532506669
NC_002737.2	336157	0.3640493460489555	0.3225216958390032	-1.2253573277000482
NC_002737.2	337041	0.7852264553949481	0.3818075415745414	-0.1623644869150546
NC_002737.2	337934	0.1612964145720241	-0.4286327038131733	-0.61015267767823
NC_002737.2	338192	0.3169910773134184	0.1621200205510286	-0.6491385923001519
NC_002737.2	338920	0.5202963900009312	0.5082855858237113	0.3321593539688775
NC_002737.2	339788	0.6839566107825433	-0.4321518913540201	0.1635624014138631
